user_input,reference_contexts,reference,synthesizer_name
How can APIM products be used to secure and govern a leisure and hotel booking platform with AI capabilities?,"[""<1-hop>\n\nthat we've we've done in the previous lab cases. So there it was the O2 travels uh which which is the platform which is a platform that was built by WSU products W2 Dewan EI and other uh capabilities. So here we are showcasing that uh you can build this agentic system using other different uh technologies as well but you can use our uh IM and uh APIM products uh in place to secure and govern them. So it's the same scenario for the purpose of those who are not in the previous labs. I'll just give a brief. Uh so it's about a uh leisure and or hotel booking platform. So you can discover the hotels, you can check the availability and book hotels and additionally we are using AI to build a personality profile of these users and then based on that assign a concage uh when they're making a uh booking and that so that they when they are on the ground at the hotels that person can help you help the user to navigate through that uh their trip. So we'll move into the code. So first I will show with this platform without agentic capabilities because so far till recently we have this kind of booking platforms and for example for booking.com those platforms without AI and agentic capabilities. So there are also this is traditional IM so we have users and then we have uh uh applications that the users are interacting with and then backend services.""]","APIM products can be used to secure and govern a leisure and hotel booking platform by managing the interactions between users, applications, and backend services. In the context of a platform that uses AI to build personality profiles and assign concierges, APIM ensures that these interactions are secure and governed effectively, allowing for seamless service delivery and enhanced user experience.",multi_hop_specific_query_synthesizer
How does Genai integrate with multi-agent systems in SO2's platform?,"[""<1-hop>\n\nSO2's internal developer platform. Right. So and then we've gone and uh you know uh installed that one in VS code. So it is basically driving the full you know life cycle of this software development. So here what happens is you go we have gone and develop a service. Okay it's gone that's fine u and you want to uh then push this service to coro right so it then does various tests. Have I logged into Coro? Does the project exist? If not, let's create it and does the component exist? If not, let's create the component. So, and then, you know, let's get the build pack and so on. So, it takes you through all of those steps and finally it will push to Coro and then you can deploy it there. Right? So, so we've gone from Genai to rags to agents to MCP. Now let's get to uh multi-agent systems, right? So if you take a look at a single agent, yes, they work fine. So what happens is the systems become bigger and bigger, right? So the then you want you get to a situation where you need to connect this agent to more and more tools. This works actually for many use cases.""]","Genai is part of SO2's internal developer platform, which facilitates the full lifecycle of software development. It progresses from Genai to rags to agents to MCP, eventually leading to multi-agent systems. As systems grow larger, there is a need to connect a single agent to more tools, which is effectively managed within this platform.",multi_hop_specific_query_synthesizer
How does MCP server help AI agents access EHR data using API?,"[""<1-hop>\n\nwe have. Now let's go into code for AI. The building blocks for building AI related uh capabilities. So the example I had taken is any fire server as MCP server. So you all might know the MCP servers. You all might have heard in our sessions we have had what MCP server does is it it converts a standard API into a tool that agent can easily communicate with. So what we do here is we provide the support pre-built support to convert any file server that you might have. So uh a EHR server to expose it easily as a MCP server so that a AI agent can directly communicate with it. So I'll quickly show this demo. So here uh if you can see uh this is a user experience where a user enters a uh prompt that is healthcare specific. So as you can see once the user enters the uh prompt that I need to access this data from my healthcare records we the it's redirected to the authorization flow where the user needs to provide consent for the agent to access this data and then as you can see the AI agent will call these APIs using this MCP server and it will access the records and it'll show. So here the prompt is what are my recorded immunizations and as you can see it'll access the health records and it'll provide. So uh uh horizontal AI will not be able to do this because it will not have the knowledge of how to call these EHR systems and uh uh also it needs to be enabled from the server side via uh MCP server.""]","The MCP server helps AI agents access EHR data by converting a standard API into a tool that the agent can easily communicate with. This allows the AI agent to call these APIs using the MCP server to access health records, such as recorded immunizations, after the user provides consent through an authorization flow.",multi_hop_specific_query_synthesizer
How do A2A protocols contribute to the evolution of AI applications and what are the challenges organizations face in adopting these technologies?,"[""<1-hop>\n\ns not exactly this Right. Um I'm trying to build the story from complexity smallest complexity to bigger. Right. So yes, MCP was there. MCP standardizes how the AI applications not necessarily agents. It's any kind of AI applications. I wanted to point out that and then single agent wasn't enough. Then you need multi- aents to communicate. And then there's various patterns that are coming up supervisor pattern network hierarchical and and so on. Then you need a standard for these agents to uh communicate right. This is where the agent to agent protocols are coming up and A2A is one of them. So this evolution will continue right as agents become capable and autonomous more and more. So let's go to the next slide. Okay. So what did we not discuss which is important. So we didn't discuss in detail evaluation of agents which we can touch on the the panel uh discussion. We've discussed uh about guardrails. So that will make sure that agents you know uh when you use agents like certain information is not getting leaked to models and all that. So this was discussed both in the APIM track and the AI lab."", ""<2-hop>\n\nt predict what's going to happen in next 10 years, right? So, in the short term uh how do you see that this is going and what would be the main challenges uh in short term? Let's start with uh Mahesh. So uh what I believe is like for example everybody is working on a very generic use cases right now right it is going to get domain specific use cases and everything will get stitched together so I think A2A protocols and others will play a lot of uh roles maybe MCPS are coming into the picture so while right now if you are developing something you need to stitch lot of APIs and data sources right and everybody was working on a data lake before right or maybe APIs integration platforms I don't think that's needed it's more about the context you're setting integrating with each other and you are done. So development cycles will reduce lot of business use cases will come into the picture in coming time. Yeah, >> I'm going to give a a non- tech answer to that. I think the the challenge is change management. So I think the technology is moving fast. I think the technology is actually well ahead of what organizations can actually consume. Um at this point I think the actual the big important thing for us is think about the change management. So think about the people think about the processes you know bringing colleagues along on this journey particularly those that are going to get impacted uh from AI I think is is a real real challenge.""]","A2A protocols are crucial in the evolution of AI applications as they provide a standardized method for multi-agent communication, which is essential as agents become more capable and autonomous. This evolution is part of a broader trend where AI applications are moving from single-agent to multi-agent systems, requiring new communication standards like A2A. However, organizations face significant challenges in adopting these technologies, primarily due to the rapid pace of technological advancement outstripping the ability of organizations to consume and integrate these changes. Change management, including adapting processes and bringing colleagues along on the AI journey, is a major challenge as organizations work to integrate these advanced AI systems into their operations.",multi_hop_specific_query_synthesizer
Why generic AI not good for B2B and how vertical AI help in specific domains like healthcare and finance?,"[""<1-hop>\n\ncal AI? Why why generic AI doesn't solve all your problems? Especially when you go into like B2B scenarios and also B2C scenarios, consumers want solutions made specific to solve their business needs. So in a in this environment where we are inundated with different AI solutions always narrow and specific is well positioned versus broad and generalized and the concept is not new right so if you take even the largest horizontal tech companies they've always verticalized their sales organizations and product features so that they can cater to specific customer needs in those specific domains. For example, as WSO2, we as the solutions team in WSO2 are doing exactly that. So we have our underlying products, our integration, our identity and access management and our API management solutions and we provide vertical solutions on top of that so that we can speak the language of our customers and we can give exact to the point solutions uh like open healthcare, open banking uh areas that we are working on uh with customers. So with vertical AI there are few different advantages that are coming in. The first thing is domain expertise. So with a vertical AI you can deliver precision and relevance in critical applications and also regulatory alignment is a huge factor because if you take especially healthcare financial and legal like domains it's highly regulated."", ""<2-hop>\n\nSo a little bit about myself uh I have been uh in this WSO2 solutions team or the business unit we call it for more than 7 years now. I have mainly been focused on the financial sector but now we are I am working on AI and healthcare sector and the other sectors we work on as well. So today we will be discussing on vertical AI. So this whole track has been on vertical stuff. So it has to come to AI, right? So uh talking about vertical AI, what is vertical AI? So before we go into vertical AI, let's get generic AI out of the way. So if you see this picture, you can see like general purpose AI versus vertical AI. Can I get a raise of hands? Anyone who have not used a geni or any new LLM system recently chat GPT Gemini anybody who have not used no right so so general purpose AI has been very common for a long time and we have been using them for our personal work our uh uh our in in in the work we do both personal and business and now we are moving into a age where we move from this general purpose AI which is built for anything and everything to a vertical AI. Imagine having a specific AI for healthcare, legal and financial requirements. So let's go into why is it important to have vertical AI? Why why generic AI doesn't solve all your problems? Especially when you go into like B2B scenarios and also B2C scenarios, consumers want solutions made specific to solve their business needs.""]","Generic AI is not ideal for B2B scenarios because it does not cater to the specific needs of businesses. In B2B and B2C scenarios, consumers demand solutions that are tailored to their business requirements. Vertical AI, on the other hand, offers several advantages by providing domain expertise, precision, and relevance in critical applications. It also ensures regulatory alignment, which is crucial in highly regulated domains such as healthcare, finance, and legal sectors. By offering solutions that speak the language of the customers and address their specific needs, vertical AI is better positioned than broad, generalized AI solutions.",multi_hop_specific_query_synthesizer
"How does open banking utilize SAR client initiated back channel authentication to enhance customer experiences, and why is vertical AI important in this context?","[""<1-hop>\n\ne because uh in open banking you can even initiate a transaction this way and once the AI agent initiates this transaction with the bank uh notification is sent to the user to verify this transaction. So we call this user in the loop flows where uh it's a gen AI agent term that's used. So whenever this push notification can be implemented from the AI layer AI agent layer or the bank layer. So I take the bank layer since I want to emphasize the open banking requirement as well. So for this push notification we use the standard called SAR client initiated back channel authentication. So the AI agent initiates a back channel authentication request with the bank and the bank sends this notification to the user and gets the approval and gives a token to the AI agent to call the endpoint. So using this these capabilities the possibilities are endless. So I encourage all of you here to think how you can use this to enhance your customer experiences and enhance your systems and we can help you build it. So every example, every scenario that I explained can be implemented using WSO software and we can definitely help you do it and we are working with different customers on doing it as well. So I'll end with this quote. Everybody's scared of AI right now. Whether it'll replace me, it'll replace this industry, replace this industry. But innovation is always the ability to see change as an opportunity, not a threat. These are quote by Steve Jobs that's very relevant to these days."", ""<2-hop>\n\ncal AI? Why why generic AI doesn't solve all your problems? Especially when you go into like B2B scenarios and also B2C scenarios, consumers want solutions made specific to solve their business needs. So in a in this environment where we are inundated with different AI solutions always narrow and specific is well positioned versus broad and generalized and the concept is not new right so if you take even the largest horizontal tech companies they've always verticalized their sales organizations and product features so that they can cater to specific customer needs in those specific domains. For example, as WSO2, we as the solutions team in WSO2 are doing exactly that. So we have our underlying products, our integration, our identity and access management and our API management solutions and we provide vertical solutions on top of that so that we can speak the language of our customers and we can give exact to the point solutions uh like open healthcare, open banking uh areas that we are working on uh with customers. So with vertical AI there are few different advantages that are coming in. The first thing is domain expertise. So with a vertical AI you can deliver precision and relevance in critical applications and also regulatory alignment is a huge factor because if you take especially healthcare financial and legal like domains it's highly regulated.""]","Open banking utilizes SAR client initiated back channel authentication by allowing an AI agent to initiate a transaction with the bank, which then sends a notification to the user for verification. This process, known as user in the loop flows, ensures that the user is involved in the transaction approval, enhancing customer experiences. The AI agent receives a token from the bank upon user approval to call the endpoint, showcasing the seamless integration of AI in banking processes. In this context, vertical AI is important because it provides domain expertise, precision, and relevance in critical applications like open banking. It ensures regulatory alignment, which is crucial in highly regulated domains such as finance, thereby offering tailored solutions that meet specific customer needs.",multi_hop_specific_query_synthesizer
"How does the concept of open banking facilitate the use of AI agents in automating financial transactions, and what are the advantages of using vertical AI solutions in such scenarios?","[""<1-hop>\n\nferent calls verifying yourself everything. Now let's go into a user absent flow. So this is these we call ambient agents. So these are agents where you give a prompt and it'll work in the background. It'll not be talking to you. It'll work in the background. it'll and it'll do those stuff. So this use case I have taken is a simple one so that it it's easily understandable but using this concept you can do very complex and innovative things. So the use case I have taken is Bill wants an AI agent to pay his electricity bill when two conditions are met. The first thing is the bill needs to be ready. Second thing is his salary should be remitted. So this is how it works. First build gives this requirement to the gen uh AI or the AI agent and the AI agent will listen to a service provider to get whether the information of the bill whether the bill is ready and then call a bank endpoint or listen to uh SMS or email to see whether the salary is remitted. So if you take open banking this straightforward you have a endpoint to call to get bank transactions and you can use that to connect directly. So the AI agent will be listening to these and once the conditions are met it will process the payment. So here as well I have taken a open banking use case because uh in open banking you can even initiate a transaction this way and once the AI agent initiates this transaction with the bank uh notification is sent to the user to verify this transaction."", ""<2-hop>\n\ncal AI? Why why generic AI doesn't solve all your problems? Especially when you go into like B2B scenarios and also B2C scenarios, consumers want solutions made specific to solve their business needs. So in a in this environment where we are inundated with different AI solutions always narrow and specific is well positioned versus broad and generalized and the concept is not new right so if you take even the largest horizontal tech companies they've always verticalized their sales organizations and product features so that they can cater to specific customer needs in those specific domains. For example, as WSO2, we as the solutions team in WSO2 are doing exactly that. So we have our underlying products, our integration, our identity and access management and our API management solutions and we provide vertical solutions on top of that so that we can speak the language of our customers and we can give exact to the point solutions uh like open healthcare, open banking uh areas that we are working on uh with customers. So with vertical AI there are few different advantages that are coming in. The first thing is domain expertise. So with a vertical AI you can deliver precision and relevance in critical applications and also regulatory alignment is a huge factor because if you take especially healthcare financial and legal like domains it's highly regulated.""]","Open banking facilitates the use of AI agents in automating financial transactions by providing endpoints that allow AI agents to access bank transactions directly. This enables the AI agent to listen for specific conditions, such as the readiness of a bill and the remittance of a salary, and initiate transactions once these conditions are met. In the context of open banking, an AI agent can initiate a transaction with the bank and notify the user for verification. The use of vertical AI solutions in such scenarios offers several advantages, including domain expertise, precision, and relevance in critical applications. Vertical AI solutions are tailored to meet specific customer needs in regulated domains like finance, ensuring regulatory alignment and delivering solutions that speak the language of the customers.",multi_hop_specific_query_synthesizer
"How does the use of Anthropic models in conversational assistants balance the need for accuracy and speed, and what role does the vertical AI layer play in enhancing industry-specific applications like healthcare customer support?","[""<1-hop>\n\nm early on in journeys with AI engineers is they will optimize for accuracy first. >> Yeah. >> Because they don't want to get complaints from the users that it's hallucinating and giving a bad answer. >> So they usually go and buy the the biggest and most expensive model that's available on the market and and start with that which is a good place to to start. >> Um but then quickly you realize that there those models are you know inefficient. um there's there's high latency on them. Um and they can also get very expensive quite quickly as as well. Um so for us that was anthropic um great models um very very high quality, great reasoning, you know, very secure all all the stuff you need but they are they are quite expensive um to use and then you start actually asking yourself do you need these heavy models? So with us for the conversational assistants um speed's obviously quite important. It's a synchronous process. Um people want responses quite quickly. So then we start optimizing for reducing latency. And there's quite a bit we could do with the um the agent frameworks to help with that. But um the easiest thing to do was just to drop it down to a smaller model um which is one of their models called a haiku which which is I think their second or third model which is quite good for conversation and actually the accuracy was was was pretty good as as well. We was actually couldn't really notice the difference in terms of uh in terms of reasoning."", ""<2-hop>\n\ntine processes that involve regulatory compliance making them ideal for airdriven efficiencies. So things like claim processing, medical billing, documentation, customer support can be early adapters. So by automating tasks that require human expertise, this vertical AI layer can boost productivity and efficiency, freeing employees to focus on high impact work and not repetitive everyday work. So let's see how this works. So this is a image I got from a uh analytic uh uh company and they show how this vertical AI layer will be built on top of existing uh uh frameworks. So we got this core LLM layer we all know open AI anthropic gemini meta etc. So those are platforms that we are familiar with and we call horizontal AIS and we on top of this we have supporting frameworks such as rag data infrastructure uh speech generation uh guardrails and stuff like that. And this vertical lay layer, it brings industry specific model tuning and regulatory compliance. Some validations uh and stuff needed for regulatory compliance and also one of the most important things is integration to industry specific systems. For example, if you take healthcare, it can be HR system. For finance, it can be a open banking system which requires specific requirements in authentication and and the data level. Let's take an example. We'll take a healthcare customer support requirement.""]","The use of Anthropic models in conversational assistants initially focuses on optimizing for accuracy by employing large, high-quality models known for their great reasoning and security. However, these models can be inefficient with high latency and cost. To balance the need for speed, especially in synchronous processes where quick responses are crucial, smaller models like Anthropic's Haiku are used, which maintain good accuracy and reasoning capabilities. In industry-specific applications such as healthcare customer support, the vertical AI layer enhances these models by building on top of existing frameworks like OpenAI and Anthropic. This layer incorporates industry-specific model tuning, regulatory compliance, and integration with systems like HR or open banking, thereby boosting productivity and efficiency by automating tasks that require human expertise.",multi_hop_specific_query_synthesizer
Wht is X2L and how is it used in helthcare integrtion solutions?,"[""<1-hop>\n\nthings we have I am taking as example. If you take healthcare, we have support for fire, HL7, X2L, CDA, decom messages and also pre-built translations. Fire to HL7 to fire, X2L to fire, CCDA to fire. If you take banking, we have ISO 853, ISO 222, also known as MX messages, Swift MT messages builtin, and we have pre-built translations for Swift MT to MX translations. So these are built into our integration solutions. So as you all might know our integration solution has its co-pilot that you can use to develop. So this co-pilot is generic or horizontal AI. On top of this for healthare and banking requirements we have built a vertical AI. So this is a this is what you call a healthcare c-ilot. You might have seen this uh uh video before. Uh so this is where we give a healthcare related prompt. So this is what a typical healthcare developer will enter into the co-pilot and then the healthcare copilot is aware of these standards fire these uh healthcare standards these EHR systems and it'll it knows what we have the libraries we have the solutions we have and it'll it'll use them to build this healthcare specific requirement for this developer. So this is the same with the banking sector as well and the banking uh standards that we have. Now let's go into code for AI. The building blocks for building AI related uh capabilities. So the example I had taken is any fire server as MCP server. So you all might know the MCP servers."", ""<2-hop>\n\nthat have been introduced and uh are being adopted at the moment. So if you take different regions even sub sub even within a vertical you have sub uh areas to be exactly specific to the requirement. Uh now I'll just talk a little bit about what we as the solutions team at WSO2 are doing in this sector. So we don't provide a full AI solution, right? We are not catering to customers. So what we do is we do two things. The first thing we do is you would have seen this slide multiple times throughout this conference. So here it is again AI for code code for AI. So for AI for code is developer focused capabilities that we provide to supercharge developer experiences and productivity across the software development life cycle. And from the other side code for AI where we provide programming abstractions and building blocks you can use to build your own AI solution. So we have provided capabilities for vertical AI for both of these areas. I will take one example each to show you. First we'll take AI for code. So if you all might know uh we as a solutions team at WSO2 have built different integration capabilities. So these is only one of the things we have I am taking as example. If you take healthcare, we have support for fire, HL7, X2L, CDA, decom messages and also pre-built translations. Fire to HL7 to fire, X2L to fire, CCDA to fire.""]","X2L is a standard supported in healthcare integration solutions, allowing for pre-built translations such as X2L to FHIR. This capability is part of the integration solutions provided by WSO2, which include support for various healthcare standards like FHIR, HL7, and CDA. These solutions are designed to enhance the development of healthcare-specific requirements by utilizing a healthcare co-pilot that is aware of these standards and libraries.",multi_hop_specific_query_synthesizer
How agents and SLMs are being secured and fine-tuned to ensure they perform tasks accurately and securely?,['<1-hop>\n\n. So that will make sure that agents you know uh when you use agents like certain information is not getting leaked to models and all that. So this was discussed both in the APIM track and the AI lab. We also discussed uh securing agents again in the AI lab and uh in the track how to control uh you know because agents are becoming more and more autonomous and they are performing serious tasks right so there has to be a way to secure these agents and make sure that agents can only do what they can do so this is where we are bringing the agent identity into our IM products right so the another topic that is interesting testing is which is kind of becoming important is agents and SLMs which is something that we are also working on uh how to you know fine-tune these SLMs so that agents can work with them and get the level of accuracy that they need to have. So I think that would be it. Uh so and thank you very much. I would like to uh have Heat. Heat. [Music]'],"Agents are becoming more autonomous and performing serious tasks, which necessitates securing them to prevent information leaks and ensure they only perform authorized actions. This involves integrating agent identity into IM products. Additionally, there is a focus on fine-tuning SLMs so that agents can work with them effectively, achieving the necessary level of accuracy. These topics were discussed in both the APIM track and the AI lab, highlighting the importance of securing agents and optimizing their interaction with SLMs.",multi_hop_specific_query_synthesizer
How does Genai intgration work with multi-agent systms in AI developmnt?,"[""<1-hop>\n\nthese AI components with the other components uh that are in the system. Right? So if you take a look at building the AI components u that it itself is an integration problem for the most part. Right? So, so what's happening in fact is the machine learning for the most part like you know the traditional machine learning is going away and integration is becoming more and more important right so the success of this process depends on using the right patterns and also knowing which pattern to use and which pattern not to use right so we have in our AI strategy there are three core patterns that we have identified and rest of it is basically you know things that are built on top of it. These are the core patterns in Genai. So let's go through them. By the way these have been covered extensively in the lab session. So I've just got like two slides on this. First is a genai integration. So this is the one where you have a call to an geni API right nothing but that. So this pattern itself can support several use cases such as text summarization, sentiment analysis, email drafting and so on. Right? Then you get to the situation where the models are not aware of the uh you know your data."", ""<2-hop>\n\nSO2's internal developer platform. Right. So and then we've gone and uh you know uh installed that one in VS code. So it is basically driving the full you know life cycle of this software development. So here what happens is you go we have gone and develop a service. Okay it's gone that's fine u and you want to uh then push this service to coro right so it then does various tests. Have I logged into Coro? Does the project exist? If not, let's create it and does the component exist? If not, let's create the component. So, and then, you know, let's get the build pack and so on. So, it takes you through all of those steps and finally it will push to Coro and then you can deploy it there. Right? So, so we've gone from Genai to rags to agents to MCP. Now let's get to uh multi-agent systems, right? So if you take a look at a single agent, yes, they work fine. So what happens is the systems become bigger and bigger, right? So the then you want you get to a situation where you need to connect this agent to more and more tools. This works actually for many use cases.""]","Genai integration involves making calls to Genai APIs to support various use cases such as text summarization, sentiment analysis, and email drafting. In the context of AI development, as systems become larger, there is a need to connect single agents to more tools, leading to the use of multi-agent systems. This integration is crucial for handling the increasing complexity and ensuring that the AI components work seamlessly together.",multi_hop_specific_query_synthesizer
What discussions took place in the AI lab regarding securing agents and their autonomy?,['<1-hop>\n\n. So that will make sure that agents you know uh when you use agents like certain information is not getting leaked to models and all that. So this was discussed both in the APIM track and the AI lab. We also discussed uh securing agents again in the AI lab and uh in the track how to control uh you know because agents are becoming more and more autonomous and they are performing serious tasks right so there has to be a way to secure these agents and make sure that agents can only do what they can do so this is where we are bringing the agent identity into our IM products right so the another topic that is interesting testing is which is kind of becoming important is agents and SLMs which is something that we are also working on uh how to you know fine-tune these SLMs so that agents can work with them and get the level of accuracy that they need to have. So I think that would be it. Uh so and thank you very much. I would like to uh have Heat. Heat. [Music]'],"In the AI lab, discussions focused on securing agents to ensure that certain information is not leaked to models. There was also a focus on controlling agents as they become more autonomous and perform serious tasks. This includes bringing agent identity into IM products and fine-tuning SLMs to achieve the necessary level of accuracy for agents.",multi_hop_specific_query_synthesizer
"How does the transition from general purpose AI like ChatGPT to vertical AI impact the financial and healthcare sectors, and why is it important for B2B and B2C scenarios?","[""<1-hop>\n\nSo a little bit about myself uh I have been uh in this WSO2 solutions team or the business unit we call it for more than 7 years now. I have mainly been focused on the financial sector but now we are I am working on AI and healthcare sector and the other sectors we work on as well. So today we will be discussing on vertical AI. So this whole track has been on vertical stuff. So it has to come to AI, right? So uh talking about vertical AI, what is vertical AI? So before we go into vertical AI, let's get generic AI out of the way. So if you see this picture, you can see like general purpose AI versus vertical AI. Can I get a raise of hands? Anyone who have not used a geni or any new LLM system recently chat GPT Gemini anybody who have not used no right so so general purpose AI has been very common for a long time and we have been using them for our personal work our uh uh our in in in the work we do both personal and business and now we are moving into a age where we move from this general purpose AI which is built for anything and everything to a vertical AI. Imagine having a specific AI for healthcare, legal and financial requirements. So let's go into why is it important to have vertical AI? Why why generic AI doesn't solve all your problems? Especially when you go into like B2B scenarios and also B2C scenarios, consumers want solutions made specific to solve their business needs.""]","The transition from general purpose AI, such as ChatGPT, to vertical AI is significant for the financial and healthcare sectors because it allows for the development of AI solutions that are specifically tailored to meet the unique requirements of these industries. General purpose AI is designed to handle a wide range of tasks, but vertical AI focuses on specialized applications, providing more precise and effective solutions. This specialization is crucial in B2B and B2C scenarios, where businesses and consumers demand solutions that address their specific needs. In the financial sector, vertical AI can enhance decision-making processes, improve risk management, and streamline operations. In healthcare, it can lead to better patient outcomes through personalized treatment plans and efficient data management. Overall, vertical AI offers more targeted and efficient solutions, making it an important evolution in AI technology for these sectors.",multi_hop_specific_query_synthesizer
How APIM track help in securing agents and controlling their autonomy?,['<1-hop>\n\n. So that will make sure that agents you know uh when you use agents like certain information is not getting leaked to models and all that. So this was discussed both in the APIM track and the AI lab. We also discussed uh securing agents again in the AI lab and uh in the track how to control uh you know because agents are becoming more and more autonomous and they are performing serious tasks right so there has to be a way to secure these agents and make sure that agents can only do what they can do so this is where we are bringing the agent identity into our IM products right so the another topic that is interesting testing is which is kind of becoming important is agents and SLMs which is something that we are also working on uh how to you know fine-tune these SLMs so that agents can work with them and get the level of accuracy that they need to have. So I think that would be it. Uh so and thank you very much. I would like to uh have Heat. Heat. [Music]'],The APIM track helps in securing agents by ensuring that certain information is not leaked to models. It also addresses the control of agents as they become more autonomous and perform serious tasks. This involves bringing agent identity into IM products to ensure agents can only perform tasks they are authorized to do.,multi_hop_specific_query_synthesizer
"How does GPT4 enhance AI solutions in industries like healthcare and finance, considering its reasoning capabilities and integration with backend systems?","[""<1-hop>\n\nthe staff for that particular booking instance. Let's look at where we want to add different different uh security boundaries in this agentic uh when you are introducing agentic AI into this platform. So one thing is this user and the agent and that component where the u user interacts with the uh system and then from there there are different lines going into the backend system and there's another boundary where these uh backend systems are there and these uh this backend system may call different other parties as well. So there are requests coming into this system and this there are requests going out of this uh system as well. So the all of these lines we we need to be securing and then the the ambient agent I was talking about. So it's also getting request uh to it to the agent to do different task and then for to do its task it want to talk to the uh this uh business's backend APIs and then also it need to make updates to the exist the booking that was made earlier. So that so there there's another u parameter for that as well. And then so the finally the uh AI model so you can it could be a GPT4 or from different uh kind of provider but regardless of what's the uh AI model that you're using there there's connections that happening from your uh businesses uh to this external AI model."", ""<2-hop>\n\ns is an art summary of an article that was uh why that one works right >> this one. >> Yeah. Okay. Summary of an article that was published by McKenzie. Uh uh so I've uh let me take you through these. So these are the key innovations which they identify uh as driving the current AI adaption. So first of all we see clearly uh the models are becoming more and more powerful right. So they are becoming experts. So you see in these tests that were given to these models such as SAT or for example this uh US medical exam GPT4 can achieve 90%. For that right and also at the same time reasoning capabilities are improving. So Nadish did a great uh session on the lab where we looked at different prompting techniques right. So there was things like coot chain of thought. uh now these things are no longer needed for these advanced models right so so a lot of stuff that we had to do when we write prompts now it's sort of moved to the the models right and also there is these models that are coming up like uh you know they can do very advanced uh uh reasoning like you know open AI's model right right so that's one area which is you really really you know improving and the second one is the today's topic which is the agentic I'm not going to go to the details of it so it's about you know agents being able to reason and act and perform tasks third one is the multi- uh modality so it's not just the text that is been improved the text models been improved we are clearly seeing improvements in th""]","GPT4 enhances AI solutions in industries such as healthcare and finance by significantly improving reasoning capabilities, as evidenced by its ability to achieve high scores on tests like the US medical exam. This improvement in reasoning allows for more advanced problem-solving and decision-making processes. Additionally, GPT4 can be integrated with backend systems of businesses, enabling it to perform tasks and make updates to existing systems, such as booking systems, through secure connections. This integration facilitates the development of specialized AI solutions tailored to specific industry needs.",multi_hop_specific_query_synthesizer
How does the AI gate help in adaptive routing for model failover?,"[""<1-hop>\n\nsource. So if you want you you can run it within your organization and uh use these services to work with the agate. So u that's completely feasible and you can write your own customizations as well. Uh in that way we can actually ensure that u organization is very secure and in the eos gateway level you all can ensure that uh everything is govern properly. So let's move on to the adaptive routing section. Next, basically uh I'll go through more about the guarders when I get to the demo. Uh any questions before we move on about guarders? No. Right. Okay. Okay. So, next we get to the adaptive routing part. So, this is uh basically uh cases where we can actually make better decisions about the models invoked and the providers invoked from the AI gate level. So this is where we can actually say that for an example we have sample policies like model round robin model weighted round robin and model failover. So uh these cases can be used specifically. So for an example let's take the model failover policy. So if you use chat GPD even now you can see that initially you get responses from GPT4 and you get very good responses and very informative responses but with time when you exceed your personal quota you will be fallen back to the uh GPT4 mini and you get uh uh relatively subpar responses but um you can actually emulate something like that using the AI gateway to say that okay till this till the first resource till the uh uh model is exhausted route all the requests to this end""]","The AI gate assists in adaptive routing for model failover by allowing the implementation of policies such as model failover. This enables the system to initially route requests to a primary model, like GPT-4, and then switch to a secondary model, such as GPT-4 mini, once the primary model's resources are exhausted. This ensures continuous service delivery even when the primary model reaches its quota.",multi_hop_specific_query_synthesizer
How AI agent use open banking to pay Bill's electricity bill?,"[""<1-hop>\n\nferent calls verifying yourself everything. Now let's go into a user absent flow. So this is these we call ambient agents. So these are agents where you give a prompt and it'll work in the background. It'll not be talking to you. It'll work in the background. it'll and it'll do those stuff. So this use case I have taken is a simple one so that it it's easily understandable but using this concept you can do very complex and innovative things. So the use case I have taken is Bill wants an AI agent to pay his electricity bill when two conditions are met. The first thing is the bill needs to be ready. Second thing is his salary should be remitted. So this is how it works. First build gives this requirement to the gen uh AI or the AI agent and the AI agent will listen to a service provider to get whether the information of the bill whether the bill is ready and then call a bank endpoint or listen to uh SMS or email to see whether the salary is remitted. So if you take open banking this straightforward you have a endpoint to call to get bank transactions and you can use that to connect directly. So the AI agent will be listening to these and once the conditions are met it will process the payment. So here as well I have taken a open banking use case because uh in open banking you can even initiate a transaction this way and once the AI agent initiates this transaction with the bank uh notification is sent to the user to verify this transaction."", ""<2-hop>\n\ne industry specific model adaptation. It'll have spec specialized knowledge and terminology that a healthcare specific customer will know and it'll be more relevant and accurate for their requirement. So these kind of stuff can be built only by using proprietary uh data for that specific vertical and task specific logic. So in incorporating industry specific workflows and decision-m logic that align with established processes. This ensures that the AI can seamlessly support complex role specific tasks. So it can replace existing frameworks without m need without the need to reinvent the whole thing and also it can easily integrate into industry specific systems because these vertical AIs will have the knowledge and the required capability to connect with these systems as I mentioned for healthcare systems for open banking uh for banking open banking APIs etc. And finally, regulatory compliance. So building a API products that adhere to strict industry regulations is paramount because with AI regulators will also be very stringent on what's happening and uh how the data is used. So this image is kind of a uh small demonstration on what's happening at the moment. So u on top of these horizontal AIs these are some of the vertical AIs that are that have been introduced and uh are being adopted at the moment. So if you take different regions even sub sub even within a vertical you have sub uh areas to be exactly specific to the requirement.""]","The AI agent uses open banking to pay Bill's electricity bill by listening to a service provider to check if the bill is ready and monitoring bank transactions to confirm if Bill's salary has been remitted. Once these conditions are met, the AI agent initiates the transaction through open banking APIs, and a notification is sent to Bill to verify the transaction.",multi_hop_specific_query_synthesizer
